conversation_id,turn_id,role,audio_file,text
6,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,12,customer,,I'm 42 years old.
6,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,"Okay, I'm listening."
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,Who are you?
7,7,caller,19_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
7,8,customer,,"Yes, tell me more."
7,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,10,customer,,"Yes, I do."
7,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,12,customer,,What kind of information do you share?
7,13,caller,20_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
7,14,customer,,Sounds good.
7,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,16,customer,,I'm 30 years old.
7,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,What kind of opportunities?
8,5,caller,21_market_update.mp3,[Brief current market update to spark interest]
8,6,customer,,"Okay, I'm interested."
8,7,caller,04_company_intro.mp3,[Brief company introduction]
8,8,customer,,What are the investment options?
8,9,caller,22_investment_options.mp3,[Overview of investment options offered]
8,10,customer,,I'd like to know more.
8,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
8,12,customer,,"Yes, I do."
8,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
8,14,customer,,I'm in.
8,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
8,16,customer,,I'm 55 years old.
8,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,"I'm interested, but I have some questions."
9,5,caller,23_customer_questions.mp3,[Invite customer to ask any questions]
9,6,customer,,"Okay, I'll join the group."
9,7,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
9,8,customer,,Can I schedule a consultation?
9,9,caller,24_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
9,10,customer,,"Yes, please."
9,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
9,12,customer,,I'm 48 years old.
9,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
10,1,caller,01_greeting.mp3,[Greeting and introduction]
10,2,customer,,Hello.
10,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
10,4,customer,,I'm looking for investment advice.
10,5,caller,04_company_intro.mp3,[Brief company introduction]
10,6,customer,,Can you help me?
10,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
10,8,customer,,"Yes, I do."
10,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
10,10,customer,,I'm interested.
10,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
10,12,customer,,I'm 33 years old.
10,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
11,1,caller,01_greeting.mp3,[Greeting and introduction]
11,2,customer,,Hello.
11,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
11,4,customer,,What are the risks involved?
11,5,caller,25_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
11,6,customer,,"Okay, I understand."
11,7,caller,04_company_intro.mp3,[Brief company introduction]
11,8,customer,,I'm interested.
11,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
11,10,customer,,"Yes, I do."
11,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
11,12,customer,,I'll join.
11,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
11,14,customer,,I'm 58 years old.
11,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
12,1,caller,01_greeting.mp3,[Greeting and introduction]
12,2,customer,,Hello.
12,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
12,4,customer,,I'm not sure.
12,5,caller,04_company_intro.mp3,[Brief company introduction]
12,6,customer,,Can you tell me more?
12,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
12,8,customer,,"Yes, I do."
12,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
12,10,customer,,"I'm interested, but I want to hear more about your company."
12,11,caller,26_feedback_request.mp3,[Ask for feedback on the call]
12,12,customer,,I'll join the group.
12,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
12,14,customer,,I'm 40 years old.
12,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
13,1,caller,01_greeting.mp3,[Greeting and introduction]
13,2,customer,,Hello.
13,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
13,4,customer,,I'm not interested.
13,5,caller,14_not_interested.mp3,[Polite response if not interested]
13,6,customer,,"Okay, thanks."
14,1,caller,01_greeting.mp3,[Greeting and introduction]
14,2,customer,,Hello.
14,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
14,4,customer,,I'm busy right now.
14,5,caller,27_end_call.mp3,[Polite call ending]
14,6,customer,,"Okay, bye."
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you clearly.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,8,customer,,"Yes, a little better."
4,9,caller,04_company_intro.mp3,[Brief company introduction]
4,10,customer,,"Okay, go on."
4,11,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,12,customer,,"Yes, I do."
4,13,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,14,customer,,Sounds interesting. What's the number?
4,15,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,16,customer,,I'm 52 years old.
4,17,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,8,customer,,"Oh, okay."
5,9,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,10,customer,,"Yes, tell me more."
5,11,caller,04_company_intro.mp3,[Brief company introduction]
5,12,customer,,"Alright, I'm listening."
5,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,14,customer,,"Yes, I do."
5,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,16,customer,,I'm interested. What's the number?
5,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,18,customer,,I'm 60 years old.
5,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,"Okay, I'm listening."
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,What kind of investment options do you offer?
6,7,caller,20_investment_options.mp3,[Overview of investment options offered]
6,8,customer,,I'm interested in learning more.
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,I'd like to join. What's the number?
6,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,14,customer,,I'm 42 years old.
6,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,I'm interested.
7,5,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
7,6,customer,,"Yes, I do."
7,7,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
7,8,customer,,What's the number?
7,9,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,10,customer,,I'm 30 years old.
7,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,I'm interested in learning more.
8,5,caller,04_company_intro.mp3,[Brief company introduction]
8,6,customer,,Can I ask some questions?
8,7,caller,21_customer_questions.mp3,[Invite customer to ask any questions]
8,8,customer,,"Yes, I have a few."
8,9,caller,22_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
8,10,customer,,"Okay, I'd like to schedule a consultation."
8,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,I'm not interested in joining a WhatsApp group.
9,5,caller,19_not_interested.mp3,[Polite response if not interested]
9,6,customer,,"Okay, thanks anyway."
10,1,caller,01_greeting.mp3,[Greeting and introduction]
10,2,customer,,Hello.
10,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
10,4,customer,,What's the current market situation?
10,5,caller,19_market_update.mp3,[Brief current market update to spark interest]
10,6,customer,,Interesting. Tell me more about your company.
10,7,caller,04_company_intro.mp3,[Brief company introduction]
10,8,customer,,"Okay, I'm listening."
10,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
10,10,customer,,"Yes, I do."
10,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
10,12,customer,,I'm interested. What's the number?
10,13,caller,10_show_interest.mp3,"[If interested, provide number to join]"
10,14,customer,,I'm 55 years old.
10,15,caller,13_thanks_for_joining.mp3,[Thank them for joining]
4,1,caller,01_greeting.mp3,[Greeting and introduction]
4,2,customer,,Hello?
4,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
4,4,customer,,I can't hear you very well.
4,5,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,6,customer,,It's still fuzzy.
4,7,caller,14_cant_hear_clearly.mp3,[Ask if they can hear now]
4,8,customer,,A little better now.
4,9,caller,15_now_hear.mp3,[Confirm they can hear and continue]
4,10,customer,,"Okay, go on."
4,11,caller,04_company_intro.mp3,[Brief company introduction]
4,12,customer,,Sounds interesting.
4,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
4,14,customer,,"Yes, I do."
4,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
4,16,customer,,"Sure, I'm interested."
4,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
4,18,customer,,I'm 52 years old.
4,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
5,1,caller,01_greeting.mp3,[Greeting and introduction]
5,2,customer,,Hello.
5,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
5,4,customer,,How did you get my number?
5,5,caller,16_how_contacted.mp3,[Explain how we got their contact information]
5,6,customer,,"Okay, but I'm not sure about this."
5,7,caller,04_company_intro.mp3,[Brief company introduction]
5,8,customer,,Is this a robot?
5,9,caller,17_not_robot.mp3,[Clarify it's a real person (Zaid) calling]
5,10,customer,,"Oh, okay."
5,11,caller,18_who_speaking.mp3,[Introduce Zaid and ask if they want to know more]
5,12,customer,,"Yes, tell me more."
5,13,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
5,14,customer,,"Yes, I do."
5,15,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
5,16,customer,,I'm not sure.
5,17,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
5,18,customer,,"Okay, I'll join."
5,19,caller,10_show_interest.mp3,"[If interested, provide number to join]"
5,20,customer,,I'm 60 years old.
5,21,caller,13_thanks_for_joining.mp3,[Thank them for joining]
6,1,caller,01_greeting.mp3,[Greeting and introduction]
6,2,customer,,Hello.
6,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
6,4,customer,,Sounds interesting.
6,5,caller,04_company_intro.mp3,[Brief company introduction]
6,6,customer,,What kind of investment options do you offer?
6,7,caller,21_investment_options.mp3,[Overview of investment options offered]
6,8,customer,,"Okay, I'm interested."
6,9,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
6,10,customer,,"Yes, I do."
6,11,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
6,12,customer,,Can I ask some questions?
6,13,caller,22_customer_questions.mp3,[Invite customer to ask any questions]
6,14,customer,,What are the benefits of joining the group?
6,15,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
6,16,customer,,"Okay, I'll join."
6,17,caller,10_show_interest.mp3,"[If interested, provide number to join]"
6,18,customer,,I'm 42 years old.
6,19,caller,13_thanks_for_joining.mp3,[Thank them for joining]
7,1,caller,01_greeting.mp3,[Greeting and introduction]
7,2,customer,,Hello.
7,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
7,4,customer,,I'm interested in learning more.
7,5,caller,04_company_intro.mp3,[Brief company introduction]
7,6,customer,,Can you tell me about the current market situation?
7,7,caller,20_market_update.mp3,[Brief current market update to spark interest]
7,8,customer,,I'd like to schedule a consultation.
7,9,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
7,10,customer,,"Yes, please."
7,11,caller,10_show_interest.mp3,"[If interested, provide number to join]"
7,12,customer,,I'm 38 years old.
7,13,caller,13_thanks_for_joining.mp3,[Thank them for joining]
8,1,caller,01_greeting.mp3,[Greeting and introduction]
8,2,customer,,Hello.
8,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
8,4,customer,,I'm not interested in the stock market.
8,5,caller,12_not_interested.mp3,[Polite response if not interested]
8,6,customer,,"Okay, thanks."
9,1,caller,01_greeting.mp3,[Greeting and introduction]
9,2,customer,,Hello.
9,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
9,4,customer,,I'm already a member of your WhatsApp group.
9,5,caller,13_thanks_for_joining.mp3,[Thank them for joining]
9,6,customer,,"Okay, thanks."
10,1,caller,01_greeting.mp3,[Greeting and introduction]
10,2,customer,,Hello.
10,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
10,4,customer,,"I'm busy right now, can you call back later?"
10,5,caller,03a_customer_busy.mp3,[Ask for a better time to call back]
10,6,customer,,"Yes, call me back tomorrow morning."
10,7,caller,03b_reschedule_call.mp3,[Confirm the rescheduled time]
11,1,caller,01_greeting.mp3,[Greeting and introduction]
11,2,customer,,Hello.
11,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
11,4,customer,,What kind of information do you share in the WhatsApp group?
11,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
11,6,customer,,"Okay, I'm interested."
11,7,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
11,8,customer,,I'm 48 years old.
11,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
12,1,caller,01_greeting.mp3,[Greeting and introduction]
12,2,customer,,Hello.
12,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
12,4,customer,,I'm looking for investment advice.
12,5,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
12,6,customer,,"Yes, please."
12,7,caller,10_show_interest.mp3,"[If interested, provide number to join]"
12,8,customer,,I'm 55 years old.
12,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
13,1,caller,01_greeting.mp3,[Greeting and introduction]
13,2,customer,,Hello.
13,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
13,4,customer,,What are the current market trends?
13,5,caller,20_market_update.mp3,[Brief current market update to spark interest]
13,6,customer,,I'm interested in learning more.
13,7,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
13,8,customer,,I'm 32 years old.
13,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
14,1,caller,01_greeting.mp3,[Greeting and introduction]
14,2,customer,,Hello.
14,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
14,4,customer,,What is your experience in the investment field?
14,5,caller,04_company_intro.mp3,[Brief company introduction]
14,6,customer,,"Okay, I'm interested."
14,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
14,8,customer,,"Yes, I do."
14,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
14,10,customer,,I'm 40 years old.
14,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
15,1,caller,01_greeting.mp3,[Greeting and introduction]
15,2,customer,,Hello.
15,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
15,4,customer,,What are your investment goals?
15,5,caller,04_company_intro.mp3,[Brief company introduction]
15,6,customer,,"Okay, I'm interested."
15,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
15,8,customer,,"Yes, I do."
15,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
15,10,customer,,I'm 58 years old.
15,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
16,1,caller,01_greeting.mp3,[Greeting and introduction]
16,2,customer,,Hello.
16,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
16,4,customer,,What investment strategies do you recommend?
16,5,caller,21_investment_options.mp3,[Overview of investment options offered]
16,6,customer,,"Okay, I'm interested."
16,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
16,8,customer,,"Yes, I do."
16,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
16,10,customer,,I'm 35 years old.
16,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
17,1,caller,01_greeting.mp3,[Greeting and introduction]
17,2,customer,,Hello.
17,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
17,4,customer,,What are the risks involved in investing?
17,5,caller,19_compliance_disclaimer.mp3,[Brief compliance statement about investment risks]
17,6,customer,,"Okay, I'm interested."
17,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
17,8,customer,,"Yes, I do."
17,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
17,10,customer,,I'm 45 years old.
17,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
18,1,caller,01_greeting.mp3,[Greeting and introduction]
18,2,customer,,Hello.
18,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
18,4,customer,,What kind of returns can I expect?
18,5,caller,21_investment_options.mp3,[Overview of investment options offered]
18,6,customer,,"Okay, I'm interested."
18,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
18,8,customer,,"Yes, I do."
18,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
18,10,customer,,I'm 62 years old.
18,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
19,1,caller,01_greeting.mp3,[Greeting and introduction]
19,2,customer,,Hello.
19,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
19,4,customer,,Are there any fees associated with joining the group?
19,5,caller,09_free_to_join.mp3,[Clarify that joining is free]
19,6,customer,,"Okay, I'm interested."
19,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
19,8,customer,,"Yes, I do."
19,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
19,10,customer,,I'm 49 years old.
19,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
20,1,caller,01_greeting.mp3,[Greeting and introduction]
20,2,customer,,Hello.
20,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
20,4,customer,,How much time do I need to commit to this?
20,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
20,6,customer,,"Okay, I'm interested."
20,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
20,8,customer,,"Yes, I do."
20,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
20,10,customer,,I'm 54 years old.
20,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
21,1,caller,01_greeting.mp3,[Greeting and introduction]
21,2,customer,,Hello.
21,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
21,4,customer,,I'm not very knowledgeable about the stock market.
21,5,caller,06b_stock_education.mp3,[Offer to explain benefits]
21,6,customer,,"Okay, I'm interested."
21,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
21,8,customer,,"No, I don't."
21,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
21,10,customer,,I'm 30 years old.
21,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
22,1,caller,01_greeting.mp3,[Greeting and introduction]
22,2,customer,,Hello.
22,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
22,4,customer,,What is your investment experience?
22,5,caller,04_company_intro.mp3,[Brief company introduction]
22,6,customer,,"Okay, I'm interested."
22,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
22,8,customer,,"Yes, I do."
22,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
22,10,customer,,I'm 42 years old.
22,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
23,1,caller,01_greeting.mp3,[Greeting and introduction]
23,2,customer,,Hello.
23,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
23,4,customer,,Do you have any success stories from your clients?
23,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
23,6,customer,,"Okay, I'm interested."
23,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
23,8,customer,,"Yes, I do."
23,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
23,10,customer,,I'm 56 years old.
23,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
24,1,caller,01_greeting.mp3,[Greeting and introduction]
24,2,customer,,Hello.
24,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
24,4,customer,,Do you have any testimonials from your clients?
24,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
24,6,customer,,"Okay, I'm interested."
24,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
24,8,customer,,"Yes, I do."
24,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
24,10,customer,,I'm 47 years old.
24,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
25,1,caller,01_greeting.mp3,[Greeting and introduction]
25,2,customer,,Hello.
25,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
25,4,customer,,Can you provide me with some references?
25,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
25,6,customer,,"Okay, I'm interested."
25,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
25,8,customer,,"Yes, I do."
25,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
25,10,customer,,I'm 52 years old.
25,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
26,1,caller,01_greeting.mp3,[Greeting and introduction]
26,2,customer,,Hello.
26,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
26,4,customer,,Do you offer portfolio management services?
26,5,caller,21_investment_options.mp3,[Overview of investment options offered]
26,6,customer,,"Okay, I'm interested."
26,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
26,8,customer,,"Yes, I do."
26,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
26,10,customer,,I'm 44 years old.
26,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
27,1,caller,01_greeting.mp3,[Greeting and introduction]
27,2,customer,,Hello.
27,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
27,4,customer,,I'd like to learn more about investing.
27,5,caller,06b_stock_education.mp3,[Offer to explain benefits]
27,6,customer,,"Okay, I'm interested."
27,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
27,8,customer,,"No, I don't."
27,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
27,10,customer,,I'm 39 years old.
27,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
28,1,caller,01_greeting.mp3,[Greeting and introduction]
28,2,customer,,Hello.
28,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
28,4,customer,,Do you provide investment research?
28,5,caller,08_whatsapp_benefits.mp3,[Explain benefits of joining the WhatsApp group]
28,6,customer,,"Okay, I'm interested."
28,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
28,8,customer,,"Yes, I do."
28,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
28,10,customer,,I'm 51 years old.
28,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
29,1,caller,01_greeting.mp3,[Greeting and introduction]
29,2,customer,,Hello.
29,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
29,4,customer,,Do you offer investment analysis?
29,5,caller,21_investment_options.mp3,[Overview of investment options offered]
29,6,customer,,"Okay, I'm interested."
29,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
29,8,customer,,"Yes, I do."
29,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
29,10,customer,,I'm 43 years old.
29,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
30,1,caller,01_greeting.mp3,[Greeting and introduction]
30,2,customer,,Hello.
30,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
30,4,customer,,I need some guidance on my investments.
30,5,caller,23_schedule_consultation.mp3,[Offer to schedule a detailed consultation]
30,6,customer,,"Yes, please."
30,7,caller,10_show_interest.mp3,"[If interested, provide number to join]"
30,8,customer,,I'm 57 years old.
30,9,caller,13_thanks_for_joining.mp3,[Thank them for joining]
31,1,caller,01_greeting.mp3,[Greeting and introduction]
31,2,customer,,Hello.
31,3,caller,02_reason_for_call.mp3,"[Explain it's about stock market opportunities, ask for 27 seconds]"
31,4,customer,,I need some support with my investments.
31,5,caller,21_investment_options.mp3,[Overview of investment options offered]
31,6,customer,,"Okay, I'm interested."
31,7,caller,05_follow_stocks.mp3,[Ask if they follow stocks]
31,8,customer,,"Yes, I do."
31,9,caller,07_join_whatsapp.mp3,[Invite to join WhatsApp group for market insights]
31,10,customer,,I'm 46 years old.
31,11,caller,13_thanks_for_joining.mp3,[Thank them for joining]
32,1,caller,01_greeting.mp3,[Greeting and introduction]
32,2,customer,,Hello.
